epoch,module,reward,obstacles,time
94,Obstacle,0.00000000,0,999
94,Finish + Obstacle,69.00000000,1,87
95,Finish,79.00000000,3,91
95,Obstacle,-90.00000000,9,999
95,Finish + Obstacle,59.00000000,2,82
96,Finish,79.00000000,0,87
96,Obstacle,-10.00000000,1,999
96,Finish + Obstacle,59.00000000,2,87
97,Finish,79.00000000,1,85
97,Obstacle,-10.00000000,1,999
97,Finish + Obstacle,79.00000000,0,87
98,Finish,79.00000000,2,92
98,Obstacle,-10.00000000,1,999
98,Finish + Obstacle,59.00000000,2,88
99,Finish,79.00000000,0,91
99,Obstacle,-30.00000000,3,999
99,Finish + Obstacle,79.00000000,0,83
100,Finish,79.00000000,4,86
100,Obstacle,0.00000000,0,999
100,Finish + Obstacle,49.00000000,3,83
101,Finish,79.00000000,2,87
101,Obstacle,-40.00000000,4,999
101,Finish + Obstacle,59.00000000,2,87
102,Finish,79.00000000,2,83
102,Obstacle,-60.00000000,6,999
102,Finish + Obstacle,59.00000000,2,89
103,Finish,79.00000000,2,84
103,Obstacle,-10.00000000,1,999
103,Finish + Obstacle,69.00000000,1,88
104,Finish,79.00000000,1,85
104,Obstacle,-50.00000000,5,999
104,Finish + Obstacle,69.00000000,1,86
105,Finish,79.00000000,0,85
105,Obstacle,0.00000000,0,999
105,Finish + Obstacle,59.00000000,2,90
106,Finish,79.00000000,0,89
106,Obstacle,-130.00000000,13,999
106,Finish + Obstacle,49.00000000,3,88
107,Finish,79.00000000,1,86
107,Obstacle,0.00000000,0,999
107,Finish + Obstacle,69.00000000,1,82
108,Finish,79.00000000,2,88
108,Obstacle,-40.00000000,4,999
108,Finish + Obstacle,79.00000000,0,93
109,Finish,79.00000000,1,84
109,Obstacle,-110.00000000,11,999
109,Finish + Obstacle,79.00000000,0,87
110,Finish,79.00000000,2,84
110,Obstacle,-90.00000000,9,999
110,Finish + Obstacle,79.00000000,0,85
111,Finish,79.00000000,0,88
111,Obstacle,-40.00000000,4,999
111,Finish + Obstacle,69.00000000,1,92
112,Finish,79.00000000,5,90
112,Obstacle,-40.00000000,4,999
112,Finish + Obstacle,79.00000000,0,90
113,Finish,79.00000000,2,84
113,Obstacle,-70.00000000,7,999
113,Finish + Obstacle,79.00000000,0,89
114,Finish,79.00000000,1,86
114,Obstacle,-30.00000000,3,999
114,Finish + Obstacle,39.00000000,4,85
115,Finish,79.00000000,0,90
115,Obstacle,-80.00000000,8,999
115,Finish + Obstacle,79.00000000,0,83
116,Finish,79.00000000,0,87
116,Obstacle,-110.00000000,11,999
116,Finish + Obstacle,79.00000000,0,96
117,Finish,79.00000000,1,87
117,Obstacle,0.00000000,0,999
117,Finish + Obstacle,59.00000000,2,87
118,Finish,79.00000000,0,89
118,Obstacle,-10.00000000,1,999
118,Finish + Obstacle,79.00000000,0,84
119,Finish,79.00000000,0,83
119,Obstacle,-20.00000000,2,999
