epoch,module,reward,obstacles,time
237,finish,39.00000000,0,39
237,obstacle,0.00000000,0,999
237,finish+obstacle,39.00000000,0,39
238,finish,39.00000000,0,39
238,obstacle,0.00000000,0,999
238,finish+obstacle,39.00000000,0,39
239,finish,39.00000000,0,41
239,obstacle,-20.00000000,2,999
239,finish+obstacle,29.00000000,1,39
240,finish,39.00000000,0,39
240,obstacle,-10.00000000,1,999
240,finish+obstacle,9.00000000,2,39
241,finish,39.00000000,0,39
241,obstacle,0.00000000,0,999
241,finish+obstacle,29.00000000,1,39
242,finish,39.00000000,0,39
242,obstacle,0.00000000,0,999
242,finish+obstacle,-1.00000000,3,39
243,finish,39.00000000,0,39
243,obstacle,0.00000000,0,999
243,finish+obstacle,19.00000000,2,39
244,finish,39.00000000,0,39
244,obstacle,0.00000000,0,999
244,finish+obstacle,29.00000000,1,39
245,finish,39.00000000,0,39
245,obstacle,0.00000000,0,999
245,finish+obstacle,9.00000000,3,39
246,finish,39.00000000,0,39
246,obstacle,-10.00000000,1,999
246,finish+obstacle,19.00000000,2,39
247,finish,39.00000000,0,39
247,obstacle,-10.00000000,1,999
247,finish+obstacle,9.00000000,3,39
248,finish,39.00000000,0,39
248,obstacle,0.00000000,0,999
248,finish+obstacle,29.00000000,1,39
249,finish,39.00000000,0,39
249,obstacle,0.00000000,0,999
249,finish+obstacle,19.00000000,2,39
250,finish,39.00000000,0,39
250,obstacle,0.00000000,0,999
250,finish+obstacle,19.00000000,2,39
251,finish,39.00000000,0,39
251,obstacle,0.00000000,0,999
251,finish+obstacle,19.00000000,2,39
252,finish,39.00000000,0,39
252,obstacle,0.00000000,0,999
252,finish+obstacle,29.00000000,1,39
253,finish,39.00000000,0,39
253,obstacle,0.00000000,0,999
253,finish+obstacle,19.00000000,2,39
254,finish,39.00000000,0,40
254,obstacle,0.00000000,0,999
254,finish+obstacle,19.00000000,2,39
255,finish,39.00000000,0,39
255,obstacle,0.00000000,0,999
255,finish+obstacle,9.00000000,3,39
256,finish,39.00000000,0,39
256,obstacle,0.00000000,0,999
256,finish+obstacle,29.00000000,1,39
257,finish,39.00000000,0,39
257,obstacle,0.00000000,0,999
257,finish+obstacle,29.00000000,1,39
258,finish,39.00000000,0,39
258,obstacle,0.00000000,0,999
258,finish+obstacle,29.00000000,1,39
259,finish,39.00000000,0,39
259,obstacle,0.00000000,0,999
259,finish+obstacle,29.00000000,1,39
