obstacle	finish	combined
-0.21602160	1.00000000	-0.22000000
-0.21202120	0.98000000	-1.44897959
-0.25802580	1.00000000	-1.44897959
-0.11601160	0.98000000	-0.77358491
-0.02800280	0.98000000	-0.63265306
-0.03500350	1.00000000	-0.83673469
-0.03200320	1.00000000	-0.42857143
-0.02700270	0.96078431	-1.24489796
-0.03000300	1.00000000	-0.42857143
-0.03400340	1.00000000	-1.22000000
-0.03200320	1.00000000	-0.63265306
-0.02900290	1.00000000	-0.42857143
-0.02800280	1.00000000	-1.44897959
-0.03000300	1.00000000	-1.44897959
-0.02200220	1.00000000	-1.04081633
-0.01700170	1.00000000	-1.65306122
-0.04400440	1.00000000	-1.85714286
-0.02900290	0.94230769	-0.22448980
-0.02600260	1.00000000	-0.83673469
-0.34103410	1.00000000	-0.80392157
-0.03800380	1.00000000	-1.85714286
-0.04500450	1.00000000	-1.58823529
-0.03900390	0.96078431	-0.42857143
-0.02400240	1.00000000	-1.04081633
-0.01400140	0.94230769	-1.04081633
-0.01900190	1.00000000	-0.22448980
-0.01000100	1.00000000	-0.42857143
-0.00500050	1.00000000	-0.22000000
-0.01200120	0.96078431	-1.19607843
-0.01600160	0.98000000	-1.24489796
-0.00300030	1.00000000	-0.02000000
-0.01100110	1.00000000	-0.02040816
-0.00500050	1.00000000	-1.98039216
