obstacle	finish	combined
-0.00900090	1.00000000	-0.22448980
-0.01200120	1.00000000	-0.83673469
-0.01900190	0.98000000	-0.63265306
-0.00600060	1.00000000	-0.42857143
-0.03600360	1.00000000	-1.19607843
-0.00800080	1.00000000	-0.42857143
-0.00600060	1.00000000	-1.24489796
-0.01100110	0.96078431	-0.02040816
-0.00300030	0.98000000	-0.02000000
-0.02800280	1.00000000	-1.36538462
-0.00300030	1.00000000	-0.82000000
-0.00200020	1.00000000	-0.83673469
-0.01800180	1.00000000	-0.22448980
-0.00800080	1.00000000	-1.24489796
-0.01300130	1.00000000	-1.04081633
-0.03100310	0.92452830	-1.85714286
-0.00900090	0.96078431	-0.62000000
-0.33003300	1.00000000	-0.63265306
-0.13001300	1.00000000	-0.22448980
-0.10001000	0.98000000	-0.21568627
-0.10701070	0.98000000	-0.63265306
-0.24902490	1.00000000	-0.83673469
-0.11001100	1.00000000	-0.41176471
-0.04600460	1.00000000	-0.42000000
-0.04000400	1.00000000	-0.42857143
-0.04300430	0.98000000	-1.44897959
-0.02100210	1.00000000	-1.19607843
-0.02900290	1.00000000	-0.83673469
-0.02200220	1.00000000	-0.02040816
-0.02700270	0.98000000	-0.96226415
-0.03600360	0.98000000	-0.83673469
-0.01700170	1.00000000	-0.83673469
-0.01800180	1.00000000	-1.19607843
-0.02600260	0.96078431	-0.63265306
-0.03900390	0.96078431	-0.83673469
-0.02400240	0.96078431	-0.80392157
-0.03100310	0.96078431	-1.04081633
-0.13601360	0.98000000	-0.42857143
-0.15201520	0.96078431	-0.42857143
-0.03900390	1.00000000	-1.02000000
-0.03800380	0.96078431	-1.44897959
-0.06600660	1.00000000	-0.01960784
-0.14901490	1.00000000	-0.83673469
-0.03300330	1.00000000	-1.19607843
-0.02200220	1.00000000	-0.42857143
-0.02800280	0.98000000	-1.44897959
-0.02300230	0.94230769	-1.02000000
-0.05100510	1.00000000	-1.71698113
-0.03500350	1.00000000	-2.06122449
-0.03300330	1.00000000	-0.22000000
-0.02700270	1.00000000	-0.82000000
